Date,Content
2018-08-17,"Tesla's board is wedged between their iconic CEO and their larger responsibility to shareholders Elon Musk has Tesla in trouble, but there's a simple solution at hand  via @bopinionElon Musk is working too hard on his Tesla plan, writes @matt_levine  via @bopinionElon Musk seems to be begging for an intervention, so where's Tesla's board?  via @bopinionA bearish Tesla bet by hedge fund manager Crispin Odey may be coming to fruition Shares may be tumbling, but it's worth noting that Tesla’s Model 3 vehicle production is ticking higher all the time As Tesla’s “going private” chaos turns more ominous, investors are taking a step back A blow-by-blow look at how Elon Musk has sought to take Tesla private There's plenty more fish in the sea for Panasonic if its relationship with Tesla sours, says @anjani_trivedi  via @bopinionMusk's bombshell Tesla tweet wasn't reviewed by anyone, NYT says "
2018-08-18,"Tesla is taking the Ontario government to court for pulling the plug on electric vehicle rebates Tesla's board said to be on lookout for senior talent, not COO "
2018-08-20,"Tesla bull @GerberKawasaki has ""dream"" Tim Cook will help Elon Musk run company Elon Musk needs a second in command and Tim Cook should be considered for the job, argues Tesla bull Ross Gerber ▶️  Do Tesla bulls dread opening Twitter these days?  via @bopinionTesla stock continues to slide in pre-market trading Tesla has already dipped below $300 per share in pre-market trading  "
2018-08-21,"Those under the age of 30 have been especially bullish on Tesla Tesla investors are bracing for news as Morgan Stanley removes rating Tesla's value per vehicle sold last year is almost 13 times more than BMW  World's biggest wealth fund on Tesla: We like companies that make money Until now, Tesla has ruled the roads for electric car buyers. But those days are over "
2018-08-22,This is the Tesla rival that's wooing the Saudis Elon Musk's Spanish getaway shows Tesla's board could let him recharge 
2018-08-23,"Infiniti drops a stunning electric concept to charge up the Tesla crowd Elon Musk hires Morgan Stanley to help take Tesla private Alan Mulally, Tesla needs you now  via @bopinionThe SEC may have a hard time applying its outdated rules to Elon Musk’s Tesla tweets Backing Elon Musk's dream, option traders bet on Tesla at $430 "
2018-08-25,"Tesla shareholders don't even get Friday night off  via @bopinionRead this before you laugh at Russia's rival to Tesla  via @bopinionSo you want to short Tesla. Here's how much you'll pay for the privilege Elon Musk: ""Although the majority of shareholders I spoke to said they would remain with Tesla if we went private, the sentiment, in a nutshell, was 'please don't do this...'"" Musk says he's decided best path Is for Tesla to stay public Tesla to Remain Public at Request of Shareholders, Musk Says "
2018-08-26,"Tesla communications chief Sarah O'Brien to depart next month The most recent Tesla fighter, presented in baby-blue and dubbed the CV-1, comes with a retro design "
2018-08-27,Tesla flirted with Model 3 milestone while Musk was considering buyout Mission aborted: Elon Musk scraps brazen plan to take Tesla private as investor support wanes Norway is quietly revolting against Tesla 
2018-08-28,An activist firm is asking big-name companies from Tesla to Apple to disclose more information on employment practices 
2018-08-29,Tesla's head of human resources has been on a leave of absence as the electric-car maker has dealt with tumult spurred by Elon Musk Tesla's HR chief has been on a leave of absence during Musk's tumult 
2018-09-02,"Elon Musk may insist he doesn't need to raise more capital for Tesla this year.

But to many on Wall Street, that sounds improbable "
2018-09-03,"Sleek leather seats and aluminum-alloy bodies don't make China's NIO another Tesla, says @anjani_trivedi  via @bopinionA detailed look at Elon Musk's ill-fated plan to take Tesla private "
2018-09-04,"Tesla hits one-month low on Mercedes car news, negative calls With the release of the I-Pace, Jaguar closes Tesla's head-start gap Tesla's RoboTaxi is worth a fraction of Waymo, Morgan Stanley says "
2018-09-05,"China’s Tesla wannabe is asking investors to pay for potential in U.S. IPO Tesla's $1.8 billion of junk bonds hit lowest since 2017 sale Mercedes-Benz is rolling out its first battery-powered vehicle, adding to a growing array of high-end brands challenging Tesla "
2018-09-06,Elon Musk's lofty goals for Tesla made this supplier recoil China’s Tesla wannabe is asking investors to pay for potential 
2018-09-07,"As Tesla shares go up in smoke, short investors go to the bank Pain worsens for Tesla bondholders, nursing $300 million loss The turmoil at Tesla has reached fever pitch  Nevada’s nail-biter of a Senate race could end up benefiting Tesla and other makers of electric vehicles LIVE: Tesla falls by most in 2 years  LATEST: Tesla's chief accounting officer, HR chief resign on the same day MORE: Tesla's chief accounting officer has unexpectedly resigned after only one month, citing the “level of public attention” on the electric-car maker  BREAKING: Tesla's Chief Accounting Officer Dave Morton has resigned  Short seller Andrew Left sues Musk, Tesla for securities fraud "
2018-09-09,Why Elon Musk and Tesla Bulls shouldn't worry much about an SEC ban 
2018-09-10,"Elon Musk elevates Tesla's little-known fixer, Jerome Guillen, to new role as automotive president  "
2018-09-11,"Exasperated Tesla bull says Elon Musk needs ""come-to-Jesus"" moment A former Tesla bull now says the stock is ""no longer investable"" 2 of the 7 colors available for Tesla cars will no longer be offered as standard, Elon Musk says "
2018-09-12,"Another high-ranking finance executive at Tesla is leaving the company, according to people familiar with the matter China's NIO wants to be Tesla. The IPO auguries aren't great, says @anjani_trivedi  via @bopinionChina's Tesla rival NIO raises about $1 billion pricing its U.S. IPO near bottom "
2018-09-13,An Australian mining lithium project that has an agreement to supply Tesla faces a legal hurdle that may delay plans to start production 
2018-09-14,"Business-planning software company Anaplan has filed for a U.S. IPO, days after hiring Tesla's former chief accounting officer Tesla's strange relationship with its biggest outside shareholder.  via @bopinion"
2018-09-16,"Move over, Tesla. This little Dutch company makes big batteries "
2018-09-17,"Tesla's rival Lucid gets to say Saudi ""funding secured""  via @bopinionSaudi Arabia’s sovereign wealth fund signed an agreement to invest $1 billion in Tesla's rival Lucid Motors Elon Musk says Tesla's in ""delivery logistics hell"" after woman tweets about delayed car "
2018-09-18,"- China and the U.S. escalated trade rhetoric, again
- Tesla is facing a U.S. criminal probe
- Asian central bank decisions are on tap

Catch up with what's moving markets in Asia What the Justice Department is looking for in the Tesla probe ▶️ Tesla makes a good car. Unfortunately for investors, Elon Musk’s actions keeps hurting the stock price Are you all caught up on Tesla? There's always more  via @bopinionTesla shares extend decline to 21% since Elon Musk’s ""funding secured"" tweet  MORE: Tesla is under investigation by the Justice Department over public statements made by the company and CEO Elon Musk Latest: Tesla shares fall on news of a Department of Justice investigation into the company and Elon Musk  BREAKING: Tesla is under investigation by the DOJ over public statements made by the company and Elon Musk. The criminal probe is running alongside a civil inquiry  In a world full of Tesla lookalikes, petrol-heads will always pay a premium for Ferrari’s growl.  via @bopinionAudi unveiled the E-Tron, a battery-powered crossover, during a big Monday night bash in Tesla’s backyard "
2018-09-19,"Troubled Tesla could raise funds as soon as this year, analysts at Morgan Stanley predict The criminal probe into Tesla over Elon Musk's tweet could open a Pandora's box LATEST: Tesla is facing a DOJ criminal probe after Elon Musk's tweets  Tesla's stock sinks as sources say it's facing a Justice Department probe over public statements made by the firm and Elon Musk  "
2018-09-20,Tesla loses supply management chief as exodus worsens 
2018-09-21,China’s top producer of lithium says it’s agreed a deal with Tesla to supply a fifth of its production to the vehicle maker 
2018-09-23,"Tesla Model 3 sedan aces all of U.S. safety agency's crash tests It’s lighter, abundant and finally ready to take on Tesla "
2018-09-25,UAW supporter says Tesla called him into meeting to slam union 
2018-09-26,Tesla offers incentives and taps volunteers in a frantic push to boost deliveries before the quarter ends Tesla's HR boss emailed with Elon Musk about offering promotions that could block employees from union organizing A Chinese supplier of lithium to Tesla is seeking as much as $676 million from a first-time share sale in Hong Kong 
2018-09-27,"The SEC just sent Elon Musk the bill for Tesla's ""secured"" funding  via @bopinionSuit sends Tesla shares down 10% in after-hours trading  “Musk made his false and misleading public statements about taking Tesla private using his mobile phone in the middle of the active trading day,” the SEC says.

MORE: Even before Elon Musk's tweets, the SEC was investigating issues at Tesla including its car sales projections. The DOJ is also looking into whether Musk misled investors Elon Musk has been sued by the Securities and Exchange Commission. Tesla fell on the news, dropping more than 6% in extended trading  Tesla's CEO Elon Musk was accused by the Securities and Exchange Commission of misleading investors when he tweeted that he was “virtually certain” he could take the company private if he wanted to Panasonic is trying to help Elon Musk solve the “production hell” problem that has plagued the Tesla Model 3 "
